id	gender	age	outcome	multiple_single	study	acc_rate_irrelevant	acc_rate_probe	acc_rate_target	overall_acc_irrelevant	overall_acc_probe	overall_acc_target	rt_mean_irrelevant	rt_mean_probe	rt_mean_target	overall_acc_allmain	dataset	rt_mean_diff	acc_rate_diff	acc_rate_itarget	acc_rate_nontarget	overall_acc_itarget	overall_acc_nontarget	rt_mean_itarget	rt_mean_nontarget	rt_mean_ti_diff	acc_rate_ti_diff
id97	2	18	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9921875	1	0.71875	0.9921875	1	0.71875	461.464566929134	512.75	558.478260869565	0.99375	11	51.2854330708661	0.0078125	NA	NA	NA	NA	NA	NA	97.0136939404314	-0.2734375
id98	2	24	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	1	0.5625	0.9765625	1	0.5625	455.087999999985	422.312499999991	565.277777777764	0.98125	11	-32.7754999999934	0.0234375	NA	NA	NA	NA	NA	NA	110.189777777779	-0.4140625
id99	2	18	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.968503937007874	1	0.6875	0.9609375	1	0.6875	467.634146341463	469.9375	577.954545454545	0.96875	11	2.30335365853659	0.031496062992126	NA	NA	NA	NA	NA	NA	110.320399113082	-0.281003937007874
id100	2	20	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.968	1	0.774193548387097	0.9453125	0.9375	0.75	406.962553718977	419.518100000032	561.421666666737	0.94375	12	12.5555462810552	0.032	NA	NA	NA	NA	NA	NA	154.45911294776	-0.193806451612903
id101	2	19	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.957983193277311	0.967741935483871	0.645161290322581	0.890625	0.9375	0.625	399.422364073462	384.187406149107	547.251373684127	0.9	12	-15.2349579243556	0.00975874220656003	NA	NA	NA	NA	NA	NA	147.829009610665	-0.31282190295473
id102	1	26	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.984375	1	0.875	0.984375	1	0.875	434.38095238093	428.125000000023	545.428571428536	0.9875	12	-6.25595238090716	0.015625	NA	NA	NA	NA	NA	NA	111.047619047607	-0.109375
id104	1	24	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.975	0.96551724137931	0.53125	0.9140625	0.875	0.53125	381.591183932969	395.608528511605	498.616880721376	0.90625	12	14.017344578636	-0.00948275862068959	NA	NA	NA	NA	NA	NA	117.025696788407	-0.44375
id106	1	22	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976	0.966666666666667	0.67741935483871	0.953125	0.90625	0.65625	495.098360654799	514.344827588126	619.619047617085	0.94375	12	19.2464669333271	-0.0093333333333333	NA	NA	NA	NA	NA	NA	124.520686962286	-0.29858064516129
id107	2	26	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.992125984251969	0.903225806451613	0.833333333333333	0.984375	0.875	0.78125	423.801587301587	442.071428571429	480.6	0.9625	12	18.2698412698413	-0.0889001778003556	NA	NA	NA	NA	NA	NA	56.7984126984127	-0.158792650918635
id108	2	19	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9453125	0.84375	0.5625	0.9453125	0.84375	0.5625	485.347107438061	513.666666666725	586.611111111122	0.925	11	28.3195592286649	-0.1015625	NA	NA	NA	NA	NA	NA	101.264003673062	-0.3828125
id109	2	18	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9375	0.96875	0.75	0.9375	0.96875	0.75	430.2	414.870967741935	514.166666666667	0.94375	12	-15.3290322580645	0.03125	NA	NA	NA	NA	NA	NA	83.9666666666666	-0.1875
id110	2	19	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.974137931034483	0.931034482758621	0.71875	0.8828125	0.84375	0.71875	422.114274336253	454.161074074633	527.108869564868	0.875	12	32.0467997383806	-0.0431034482758621	NA	NA	NA	NA	NA	NA	104.994595228615	-0.255387931034483
id111	1	49	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.944444444444444	0.96875	0.8125	0.9296875	0.96875	0.8125	501.058912926247	524.931831532564	574.070742983344	0.9375	12	23.8729186063172	0.0243055555555556	NA	NA	NA	NA	NA	NA	73.0118300570965	-0.131944444444444
id113	2	24	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.984251968503937	0.967741935483871	0.625	0.9765625	0.9375	0.625	389.336	377.6	477.3	0.96875	12	-11.736	-0.016510033020066	NA	NA	NA	NA	NA	NA	87.964	-0.359251968503937
id114	2	18	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.992125984251969	0.96875	0.6875	0.984375	0.96875	0.6875	375.211726157292	394.72267096726	506.70308668351	0.98125	12	19.5109448099682	-0.0233759842519685	NA	NA	NA	NA	NA	NA	131.491360526218	-0.304625984251969
id115	2	19	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.972727272727273	0.966666666666667	0.535714285714286	0.8359375	0.90625	0.46875	345.439252336503	376.344827586292	452.666666666785	0.85	12	30.9055752497892	-0.0060606060606061	NA	NA	NA	NA	NA	NA	107.227414330281	-0.437012987012987
id116	1	26	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	0.96875	0.6875	0.9765625	0.96875	0.6875	457.544000000009	436.935483870942	566.272727272711	0.975	12	-20.6085161290671	-0.03125	NA	NA	NA	NA	NA	NA	108.728727272702	-0.3125
id117	2	20	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.958333333333333	1	0.625	0.8984375	0.9375	0.625	396.991304347826	401.166666666667	537.5	0.90625	12	4.1753623188406	0.0416666666666666	NA	NA	NA	NA	NA	NA	140.508695652174	-0.333333333333333
id119	2	20	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.984375	0.90625	0.84375	0.984375	0.90625	0.84375	418.738095238777	420.10344827351	463.703703703316	0.96875	12	1.36535303473249	-0.078125	NA	NA	NA	NA	NA	NA	44.9656084645386	-0.140625
id120	2	42	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9375	0.96875	0.65625	0.9375	0.96875	0.65625	574.095063841079	585.167437043695	663.750565889209	0.94375	11	11.0723732026158	0.03125	NA	NA	NA	NA	NA	NA	89.6555020481301	-0.28125
id121	1	20	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.96875	0.9375	0.71875	0.96875	0.9375	0.71875	531.064516130549	564.600000010493	637.608695643671	0.9625	11	33.5354838799435	-0.03125	NA	NA	NA	NA	NA	NA	106.544179513121	-0.25
id122	2	18	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.952755905511811	1	0.633333333333333	0.9453125	0.96875	0.59375	405.867768595044	382.806451612893	569.368421052633	0.95	12	-23.0613169821513	0.047244094488189	NA	NA	NA	NA	NA	NA	163.500652457589	-0.319422572178478
id123	2	18	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.919354838709677	0.9375	0.65625	0.890625	0.9375	0.65625	487.570175436926	524.566666671308	598.952380954177	0.9	12	36.9964912343821	0.0181451612903226	NA	NA	NA	NA	NA	NA	111.382205517251	-0.263104838709677
id124	2	18	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	0.9375	0.75	1	0.9375	0.75	485.140625	528.7	618.75	0.9875	11	43.559375	-0.0625	NA	NA	NA	NA	NA	NA	133.609375	-0.25
id125	2	25	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.959016393442623	0.96551724137931	0.53125	0.9140625	0.875	0.53125	383.601076863246	436.345171821429	498.40979570588	0.90625	12	52.7440949581824	0.00650084793668748	NA	NA	NA	NA	NA	NA	114.808718842634	-0.427766393442623
id126	2	18	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	0.967741935483871	0.709677419354839	1	0.9375	0.6875	401.720202149083	451.078022813282	561.588319715722	0.9875	11	49.3578206641995	-0.032258064516129	NA	NA	NA	NA	NA	NA	159.868117566639	-0.290322580645161
id127	2	18	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.96875	0.6875	0.9765625	0.96875	0.6875	486.147477402048	474.862287781604	566.271466410913	0.975	11	-11.285189620444	-0.0078125	NA	NA	NA	NA	NA	NA	80.1239890088647	-0.2890625
id128	1	18	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.975206611570248	0.964285714285714	0.516129032258065	0.921875	0.84375	0.5	428.155698746421	501.444066245921	647.729598803992	0.90625	11	73.2883674995002	-0.0109208972845336	NA	NA	NA	NA	NA	NA	219.573900057572	-0.459077579312183
id130	1	21	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.984375	0.96875	0.75	0.984375	0.96875	0.75	457.960317462003	462.548387097946	590.375000002192	0.98125	11	4.58806963594316	-0.015625	NA	NA	NA	NA	NA	NA	132.41468254019	-0.234375
id131	2	21	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.968503937007874	1	0.53125	0.9609375	1	0.53125	455.682926828551	517.687500002467	599.352941173814	0.96875	11	62.0045731739157	0.031496062992126	NA	NA	NA	NA	NA	NA	143.670014345263	-0.437253937007874
id132	2	20	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.958677685950413	0.967741935483871	0.65625	0.90625	0.9375	0.65625	437.158068972198	462.341366665593	550.613476201848	0.9125	12	25.1832976933949	0.00906424953345775	NA	NA	NA	NA	NA	NA	113.455407229649	-0.302427685950413
id133	2	20	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.968	0.96875	0.90625	0.9453125	0.96875	0.90625	391.694214879073	398.548387081152	470.896551706668	0.95	12	6.8541722020787	0.000750000000000028	NA	NA	NA	NA	NA	NA	79.2023368275943	-0.06175
id134	1	40	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976377952755906	0.84375	0.59375	0.96875	0.84375	0.59375	514.360298387102	536.254148148008	644.670315789354	0.94375	11	21.8938497609061	-0.132627952755906	NA	NA	NA	NA	NA	NA	130.310017402252	-0.382627952755906
id136	2	19	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.96875	0.59375	0.9765625	0.96875	0.59375	455.928	490.516129032258	610.736842105263	0.975	11	34.5881290322581	-0.0078125	NA	NA	NA	NA	NA	NA	154.808842105263	-0.3828125
id137	2	22	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.921875	0.90625	0.65625	0.921875	0.90625	0.65625	482.902508474588	493.884896551772	535.81109523817	0.91875	12	10.9823880771845	-0.015625	NA	NA	NA	NA	NA	NA	52.9085867635819	-0.265625
id138	2	19	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.952755905511811	1	0.65625	0.9453125	1	0.65625	417.289256198093	404.031250000116	483.857142856106	0.95625	12	-13.2580061979767	0.047244094488189	NA	NA	NA	NA	NA	NA	66.5678866580131	-0.296505905511811
id141	2	38	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976377952755906	0.84375	0.6875	0.96875	0.84375	0.6875	500.274193548327	621.259259259169	657.727272727242	0.94375	11	120.985065710842	-0.132627952755906	NA	NA	NA	NA	NA	NA	157.453079178915	-0.288877952755906
id143	2	20	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.875	0.75	0.9765625	0.875	0.75	495.472000000183	570.642857143996	621.374999997594	0.95625	11	75.1708571438129	-0.1015625	NA	NA	NA	NA	NA	NA	125.902999997411	-0.2265625
id144	2	19	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.936	0.967741935483871	0.71875	0.9140625	0.9375	0.71875	399.598290578613	386.43333336028	524.173913017401	0.91875	12	-13.1649572183339	0.0317419354838709	NA	NA	NA	NA	NA	NA	124.575622438788	-0.21725
id145	2	41	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9921875	0.96875	0.96875	0.9921875	0.96875	0.96875	511.393700788205	450.161290319351	531.677419355424	0.9875	12	-61.2324104688535	-0.0234375	NA	NA	NA	NA	NA	NA	20.28371856722	-0.0234375
id146	2	18	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.90625	0.6875	0.9765625	0.90625	0.6875	532.99758288013	527.35593156061	614.116011942128	0.9625	11	-5.64165131951916	-0.0703125	NA	NA	NA	NA	NA	NA	81.118429061998	-0.2890625
id148	2	18	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	1	0.78125	0.9765625	1	0.78125	412.719999999998	397.90625000002	513.239999999989	0.98125	12	-14.8137499999776	0	NA	NA	NA	NA	NA	NA	100.519999999991	-0.21875
id149	2	20	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9609375	0.90625	0.8125	0.9609375	0.90625	0.8125	483.162601626121	489.965517241342	579.615384615232	0.95	12	6.80291561522171	-0.0546875	NA	NA	NA	NA	NA	NA	96.4527829891119	-0.1484375
id150	2	19	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.96875	0.65625	0.9765625	0.96875	0.65625	478.703999994323	472.096774231402	637.999999991041	0.975	11	-6.60722576292051	-0.0078125	NA	NA	NA	NA	NA	NA	159.295999996719	-0.3203125
id151	2	19	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	1	0.90625	1	1	0.90625	478.632812501019	532.718750015192	580.241379320043	1	11	54.0859375141737	0	NA	NA	NA	NA	NA	NA	101.608566819025	-0.09375
id153	2	47	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.952755905511811	1	0.645161290322581	0.9453125	0.96875	0.625	529.86130090744	566.589277137858	673.87597876437	0.95	11	36.7279762304181	0.047244094488189	NA	NA	NA	NA	NA	NA	144.014677856929	-0.30759461518923
id154	2	19	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9609375	0.96875	0.8125	0.9609375	0.96875	0.8125	402.934959348541	423.645161289436	501.076923078822	0.9625	12	20.7102019408953	0.0078125	NA	NA	NA	NA	NA	NA	98.1419637302805	-0.1484375
id155	2	40	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.96875	1	0.90625	0.96875	0.96875	0.90625	440.225806451595	384.806451612875	478.310344827497	0.96875	12	-55.4193548387196	0.03125	NA	NA	NA	NA	NA	NA	38.0845383759027	-0.0625
id156	2	19	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.952	0.935483870967742	0.774193548387097	0.9296875	0.90625	0.75	432.156420168159	522.22155172434	522.295458333247	0.925	12	90.0651315561816	-0.0165161290322581	NA	NA	NA	NA	NA	NA	90.139038165088	-0.177806451612903
id157	1	25	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.96875	0.65625	0.9765625	0.96875	0.65625	430.351999999971	466.225806451541	614.428571428584	0.975	11	35.8738064515701	-0.0078125	NA	NA	NA	NA	NA	NA	184.076571428613	-0.3203125
id158	1	35	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.889763779527559	0.903225806451613	0.6875	0.8828125	0.875	0.6875	502.486725663714	455.821428571418	617.409090909095	0.88125	11	-46.6652970922965	0.0134620269240538	NA	NA	NA	NA	NA	NA	114.922365245381	-0.202263779527559
id159	2	26	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.913385826771654	0.90625	0.75	0.90625	0.90625	0.75	527.948275862087	562.758620689459	616.416666666813	0.90625	11	34.810344827372	-0.00713582677165359	NA	NA	NA	NA	NA	NA	88.4683908047259	-0.163385826771654
id161	1	45	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.933333333333333	0.827586206896552	0.709677419354839	0.875	0.75	0.6875	478.276785714244	489.625000000235	538.31818181838	0.85	12	11.3482142859908	-0.105747126436782	NA	NA	NA	NA	NA	NA	60.0413961041365	-0.223655913978495
id164	2	67	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.915254237288136	0.8	0.8125	0.84375	0.75	0.8125	483.879629629578	522.916666666413	577.153846153753	0.825	12	39.0370370368342	-0.115254237288136	NA	NA	NA	NA	NA	NA	93.2742165241749	-0.102754237288136
id165	2	57	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.954954954954955	0.903225806451613	0.6875	0.828125	0.875	0.6875	427.603773584991	460.928571428602	539.818181818109	0.8375	12	33.3247978436113	-0.0517291485033421	NA	NA	NA	NA	NA	NA	112.214408233118	-0.267454954954955
id167	2	46	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.920634920634921	0.875	0.870967741935484	0.90625	0.875	0.84375	439.465517241356	479.499999999918	496.111111111128	0.9	12	40.0344827585623	-0.0456349206349206	NA	NA	NA	NA	NA	NA	56.6455938697724	-0.0496671786994367
id168	1	24	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9921875	1	0.875	0.9921875	0.96875	0.875	385.354330708607	391.774193548227	462.571428571404	0.9875	12	6.4198628396199	0.0078125	NA	NA	NA	NA	NA	NA	77.2170978627964	-0.1171875
id169	2	27	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9921875	0.96875	0.8125	0.9921875	0.96875	0.8125	412.99999999995	426.3870967741	484.692307692478	0.9875	12	13.3870967741502	-0.0234375	NA	NA	NA	NA	NA	NA	71.6923076925279	-0.1796875
id170	2	21	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.96875	0.8125	0.9765625	0.96875	0.8125	493.775999993086	492.161290314529	625	0.975	11	-1.61470967855672	-0.0078125	NA	NA	NA	NA	NA	NA	131.224000006914	-0.1640625
id171	1	33	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.937007874015748	0.9375	0.59375	0.9296875	0.9375	0.59375	486.957983193324	446.633333333313	597.631578947535	0.93125	12	-40.324649860011	0.000492125984251968	NA	NA	NA	NA	NA	NA	110.673595754211	-0.343257874015748
id172	1	39	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.975	1	0.625	0.9140625	0.90625	0.625	404.461538461508	441.137931034471	510.199999999897	0.9125	12	36.6763925729636	0.025	NA	NA	NA	NA	NA	NA	105.73846153839	-0.35
id173	1	31	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9609375	0.84375	0.71875	0.9609375	0.84375	0.71875	493.845528455258	515.444444444492	607.782608695546	0.9375	11	21.5989159892345	-0.1171875	NA	NA	NA	NA	NA	NA	113.937080240288	-0.2421875
id174	2	24	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	0.96875	0.9375	1	0.96875	0.9375	383.992187500041	379.387096774266	490.299999999963	0.99375	12	-4.60509072577554	-0.03125	NA	NA	NA	NA	NA	NA	106.307812499922	-0.0625
id175	2	18	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.991803278688525	0.96875	0.806451612903226	0.9453125	0.96875	0.78125	384.595041322314	373.41935483871	490.2	0.95	12	-11.1756864836044	-0.0230532786885246	NA	NA	NA	NA	NA	NA	105.604958677686	-0.185351665785299
id177	2	60	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.960629921259842	0.84375	0.90625	0.953125	0.84375	0.90625	506.778688522124	551.185185171629	579.827586192927	0.93125	12	44.4064966495048	-0.116879921259842	NA	NA	NA	NA	NA	NA	73.0488976708022	-0.0543799212598425
id178	1	36	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.896	1	0.741935483870968	0.875	0.9375	0.71875	412.829326744887	448.89873475163	546.209261109303	0.8875	12	36.0694080067434	0.104	NA	NA	NA	NA	NA	NA	133.379934364416	-0.154064516129032
id179	2	54	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.983739837398374	0.96875	0.774193548387097	0.9453125	0.96875	0.75	454.053171561507	441.830839173162	509.757840562649	0.95	11	-12.2223323883451	-0.014989837398374	NA	NA	NA	NA	NA	NA	55.7046690011417	-0.209546289011277
id180	1	55	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9140625	1	0.6875	0.9140625	1	0.6875	519.384615384616	511.593750000316	599.590909090859	0.93125	12	-7.79086538430016	0.0859375	NA	NA	NA	NA	NA	NA	80.2062937062431	-0.2265625
id182	1	38	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.890625	0.90625	0.67741935483871	0.890625	0.90625	0.65625	463.798245631583	476.931034474923	624.380952401441	0.89375	11	13.1327888433395	0.015625	NA	NA	NA	NA	NA	NA	160.582706769858	-0.21320564516129
id184	2	22	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.934426229508197	1	0.548387096774194	0.890625	1	0.53125	430.903508773394	405.968749999374	495.882352937342	0.9125	12	-24.93475877402	0.0655737704918032	NA	NA	NA	NA	NA	NA	64.9788441639474	-0.386039132734003
id185	2	19	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9296875	0.90625	0.65625	0.9296875	0.90625	0.65625	567.680672268939	643.103448275911	696.285714285816	0.925	11	75.422776006972	-0.0234375	NA	NA	NA	NA	NA	NA	128.605042016877	-0.2734375
id186	2	24	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.96875	0.96875	0.838709677419355	0.96875	0.96875	0.8125	432.733870973255	455.064516146517	588.69230770506	0.96875	11	22.3306451732624	0	NA	NA	NA	NA	NA	NA	155.958436731805	-0.130040322580645
id188	2	20	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976377952755906	0.96875	0.59375	0.96875	0.96875	0.59375	469.747354838712	525.720096774202	654.188157894743	0.96875	11	55.9727419354905	-0.00762795275590555	NA	NA	NA	NA	NA	NA	184.440803056031	-0.382627952755906
id189	1	21	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	1	0.875	1	1	0.875	427.7265625	418.0625	529.25	1	12	-9.6640625	0	NA	NA	NA	NA	NA	NA	101.5234375	-0.125
id190	2	18	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976190476190476	1	0.6875	0.9609375	1	0.6875	380.260162606336	405.781250003201	465.454545459414	0.96875	12	25.5210873968657	0.0238095238095238	NA	NA	NA	NA	NA	NA	85.1943828530781	-0.288690476190476
id192	2	20	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.984126984126984	0.9375	0.6875	0.96875	0.9375	0.6875	377.943548392655	375.633333320729	481.909090928225	0.9625	12	-2.31021507192531	-0.0466269841269841	NA	NA	NA	NA	NA	NA	103.965542535571	-0.296626984126984
id193	1	21	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.991869918699187	1	0.78125	0.953125	0.96875	0.78125	397.467213083578	391.354838716647	496.280000060797	0.95625	12	-6.11237436693028	0.00813008130081305	NA	NA	NA	NA	NA	NA	98.8127869772192	-0.210619918699187
id194	2	21	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	1	0.71875	1	0.9375	0.71875	378.3515625	449.333333333333	509.869565217391	0.9875	12	70.9817708333333	0	NA	NA	NA	NA	NA	NA	131.518002717391	-0.28125
id195	2	18	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	0.96875	0.71875	0.9921875	0.96875	0.71875	406.735446650118	386.543057866674	523.363799088503	0.9875	12	-20.1923887834441	-0.03125	NA	NA	NA	NA	NA	NA	116.628352438385	-0.28125
id196	2	19	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976377952755906	0.90625	0.625	0.96875	0.90625	0.625	407.024193548442	447.827586206993	538.850000000139	0.95625	12	40.8033926585516	-0.0701279527559056	NA	NA	NA	NA	NA	NA	131.825806451698	-0.351377952755906
id197	2	18	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.92	0.967741935483871	0.645161290322581	0.8984375	0.9375	0.625	434.825773912472	419.367733332911	552.524249997805	0.90625	12	-15.4580405795612	0.047741935483871	NA	NA	NA	NA	NA	NA	117.698476085333	-0.274838709677419
id198	2	22	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	1	1	0.75	0.9765625	0.96875	0.75	369.200000001118	428.419354882452	465.708333368336	0.975	12	59.2193548813341	0	NA	NA	NA	NA	NA	NA	96.5083333672181	-0.25
id199	2	19	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.975609756097561	1	0.774193548387097	0.9375	1	0.75	418.421966666574	456.638093750371	559.851250000065	0.95	11	38.2161270837968	0.024390243902439	NA	NA	NA	NA	NA	NA	141.429283333491	-0.201416207710464
id200	2	20	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.967213114754098	0.933333333333333	0.71875	0.921875	0.875	0.71875	422.33050848018	417.321428573424	559.347826106798	0.9125	12	-5.00907990675586	-0.033879781420765	NA	NA	NA	NA	NA	NA	137.017317626618	-0.248463114754098
id201	2	24	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9375	1	0.75	0.9375	1	0.75	516.758333333329	550.187500000034	620.374999999984	0.95	11	33.4291666667057	0.0625	NA	NA	NA	NA	NA	NA	103.616666666655	-0.1875
id202	2	19	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.975409836065574	0.9375	0.6875	0.9296875	0.9375	0.6875	440.406330130875	450.684488672831	480.869995315954	0.93125	12	10.2781585419564	-0.0379098360655737	NA	NA	NA	NA	NA	NA	40.4636651850795	-0.287909836065574
id203	2	18	0	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.972727272727273	1	0.625	0.8359375	0.875	0.625	374.74766355356	373.142857129486	436.749999981839	0.84375	12	-1.60480642407435	0.0272727272727272	NA	NA	NA	NA	NA	NA	62.0023364282788	-0.347727272727273
id204	2	18	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	1	0.548387096774194	0.9765625	1	0.53125	463.607999999542	472.312499999589	605.882352940492	0.98125	11	8.70450000004712	0.0234375	NA	NA	NA	NA	NA	NA	142.27435294095	-0.428175403225806
id205	2	19	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.984375	1	0.875	0.984375	1	0.875	491.373015873016	523.21875	600.75	0.9875	11	31.8457341269842	0.015625	NA	NA	NA	NA	NA	NA	109.376984126984	-0.109375
id206	1	20	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.944444444444444	0.9375	0.53125	0.9296875	0.9375	0.53125	486.907563025417	494.166666666085	590.352941176902	0.93125	11	7.25910364066812	-0.00694444444444442	NA	NA	NA	NA	NA	NA	103.445378151485	-0.413194444444444
id207	2	20	1	0	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976377952755906	1	0.78125	0.96875	1	0.78125	436.862903225815	454.374999999957	481.079999999983	0.975	12	17.5120967741424	0.0236220472440944	NA	NA	NA	NA	NA	NA	44.2170967741684	-0.195127952755906
id208	2	20	0	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.976190476190476	0.90625	0.625	0.9609375	0.90625	0.625	493.650406503718	470.655172413836	594.449999999779	0.95	11	-22.9952340898817	-0.0699404761904762	NA	NA	NA	NA	NA	NA	100.799593496061	-0.351190476190476
id209	2	19	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.9765625	0.875	0.71875	0.9765625	0.875	0.71875	489.720000000176	578.428571428698	643.608695652011	0.95625	11	88.7085714285224	-0.1015625	NA	NA	NA	NA	NA	NA	153.888695651835	-0.2578125
id210	2	26	1	1	Verschuere, Kleinberg, & Theocharidou (2015) Exp2	0.967479674796748	0.9375	0.516129032258065	0.9296875	0.9375	0.5	400.764705882353	456.733333333333	570.0625	0.93125	11	55.9686274509804	-0.029979674796748	NA	NA	NA	NA	NA	NA	169.297794117647	-0.451350642538684
